Timestamp,"Power (Wm) - sid = 787470 (Incomer)"
"2018-07-01 12:39:00",529.00
"2018-07-01 12:40:00",652.00
"2018-07-01 12:41:00",872.00
"2018-07-01 12:42:00",713.00
"2018-07-01 12:43:00",1102.00
"2018-07-01 12:44:00",1273.00
"2018-07-01 12:45:00",906.00
"2018-07-01 12:46:00",412.00
"2018-07-01 12:47:00",1076.00
"2018-07-01 12:48:00",1070.00
"2018-07-01 12:49:00",1872.00
"2018-07-01 12:50:00",960.00
"2018-07-01 12:51:00",1025.00
"2018-07-01 12:52:00",891.00
"2018-07-01 12:53:00",728.00
"2018-07-01 12:54:00",624.00
"2018-07-01 12:55:00",556.00
"2018-07-01 12:56:00",701.00
"2018-07-01 12:57:00",437.00
"2018-07-01 12:58:00",762.00
"2018-07-01 12:59:00",364.00
"2018-07-01 13:00:00",1135.00
"2018-07-01 13:01:00",957.00
"2018-07-01 13:02:00",457.00
"2018-07-01 13:03:00",834.00
"2018-07-01 13:04:00",812.00
"2018-07-01 13:05:00",305.00
"2018-07-01 13:06:00",713.00
"2018-07-01 13:07:00",385.00
"2018-07-01 13:08:00",278.00
"2018-07-01 13:09:00",358.00
"2018-07-01 13:10:00",375.00
"2018-07-01 13:11:00",266.00
"2018-07-01 13:12:00",255.00
"2018-07-01 13:13:00",2142.00
"2018-07-01 13:14:00",1810.00
"2018-07-01 13:15:00",1298.00
"2018-07-01 13:16:00",1233.00
"2018-07-01 13:17:00",1165.00
"2018-07-01 13:18:00",2347.00
"2018-07-01 13:19:00",1847.00
"2018-07-01 13:20:00",1272.00
"2018-07-01 13:21:00",774.00
"2018-07-01 13:22:00",717.00
"2018-07-01 13:23:00",280.00
"2018-07-01 13:24:00",310.00
"2018-07-01 13:25:00",908.00
"2018-07-01 13:26:00",774.00
"2018-07-01 13:27:00",469.00
"2018-07-01 13:28:00",939.00
"2018-07-01 13:29:00",511.00
"2018-07-01 13:30:00",927.00
"2018-07-01 13:31:00",1000.00
"2018-07-01 13:32:00",749.00
"2018-07-01 13:33:00",1618.00
"2018-07-01 13:34:00",1136.00
"2018-07-01 13:35:00",686.00
"2018-07-01 13:36:00",997.00
"2018-07-01 13:37:00",336.00
"2018-07-01 13:38:00",870.00
"2018-07-01 13:39:00",1332.00
"2018-07-01 13:40:00",889.00
"2018-07-01 13:41:00",432.00
"2018-07-01 13:42:00",305.00
"2018-07-01 13:43:00",290.00
"2018-07-01 13:44:00",263.00
"2018-07-01 13:45:00",261.00
"2018-07-01 13:46:00",225.00
"2018-07-01 13:47:00",239.00
"2018-07-01 13:48:00",1010.00
"2018-07-01 13:49:00",1148.00
"2018-07-01 13:50:00",442.00
"2018-07-01 13:51:00",476.00
"2018-07-01 13:52:00",503.00
"2018-07-01 13:53:00",826.00
"2018-07-01 13:54:00",891.00
"2018-07-01 13:55:00",1092.00
"2018-07-01 13:56:00",639.00
"2018-07-01 13:57:00",289.00
"2018-07-01 13:58:00",238.00
"2018-07-01 13:59:00",223.00
"2018-07-01 14:00:00",236.00
"2018-07-01 14:01:00",244.00
"2018-07-01 14:02:00",261.00
"2018-07-01 14:03:00",247.00
"2018-07-01 14:04:00",261.00
"2018-07-01 14:05:00",236.00
"2018-07-01 14:06:00",251.00
"2018-07-01 14:07:00",606.00
"2018-07-01 14:08:00",484.00
"2018-07-01 14:09:00",401.00
"2018-07-01 14:10:00",495.00
"2018-07-01 14:11:00",334.00
"2018-07-01 14:12:00",239.00
"2018-07-01 14:13:00",232.00
"2018-07-01 14:14:00",272.00
"2018-07-01 14:15:00",236.00
"2018-07-01 14:16:00",258.00
"2018-07-01 14:17:00",300.00
"2018-07-01 14:18:00",282.00
"2018-07-01 14:19:00",282.00
"2018-07-01 14:20:00",286.00
"2018-07-01 14:21:00",234.00
"2018-07-01 14:22:00",238.00
"2018-07-01 14:23:00",394.00
"2018-07-01 14:24:00",617.00
"2018-07-01 14:25:00",392.00
"2018-07-01 14:26:00",277.00
"2018-07-01 14:27:00",433.00
"2018-07-01 14:28:00",434.00
"2018-07-01 14:29:00",490.00
"2018-07-01 14:30:00",385.00
"2018-07-01 14:31:00",450.00
"2018-07-01 14:32:00",449.00
"2018-07-01 14:33:00",467.00
"2018-07-01 14:34:00",520.00
"2018-07-01 14:35:00",458.00
"2018-07-01 14:36:00",492.00
"2018-07-01 14:37:00",465.00
"2018-07-01 14:38:00",481.00
"2018-07-01 14:39:00",452.00
"2018-07-01 14:40:00",492.00
"2018-07-01 14:41:00",476.00
"2018-07-01 14:42:00",468.00
"2018-07-01 14:43:00",566.00
"2018-07-01 14:44:00",631.00
"2018-07-01 14:45:00",392.00
"2018-07-01 14:46:00",525.00
"2018-07-01 14:47:00",287.00
"2018-07-01 14:48:00",256.00
"2018-07-01 14:49:00",267.00
"2018-07-01 14:50:00",285.00
"2018-07-01 14:51:00",771.00
"2018-07-01 14:52:00",617.00
"2018-07-01 14:53:00",800.00
"2018-07-01 14:54:00",905.00
"2018-07-01 14:55:00",899.00
"2018-07-01 14:56:00",942.00
"2018-07-01 14:57:00",892.00
"2018-07-01 14:58:00",413.00
"2018-07-01 14:59:00",960.00
"2018-07-01 15:00:00",925.00
"2018-07-01 15:01:00",824.00
"2018-07-01 15:02:00",763.00
"2018-07-01 15:03:00",619.00
"2018-07-01 15:04:00",734.00
"2018-07-01 15:05:00",414.00
"2018-07-01 15:06:00",749.00
"2018-07-01 15:07:00",862.00
"2018-07-01 15:08:00",1020.00
"2018-07-01 15:09:00",1058.00
"2018-07-01 15:10:00",841.00
"2018-07-01 15:11:00",588.00
"2018-07-01 15:12:00",340.00
"2018-07-01 15:13:00",1091.00
"2018-07-01 15:14:00",1173.00
"2018-07-01 15:15:00",1188.00
"2018-07-01 15:16:00",1201.00
"2018-07-01 15:17:00",1253.00
"2018-07-01 15:18:00",1216.00
"2018-07-01 15:19:00",1262.00
"2018-07-01 15:20:00",1002.00
"2018-07-01 15:21:00",1137.00
"2018-07-01 15:22:00",1359.00
"2018-07-01 15:23:00",1416.00
"2018-07-01 15:24:00",927.00
"2018-07-01 15:25:00",430.00
"2018-07-01 15:26:00",738.00
"2018-07-01 15:27:00",775.00
"2018-07-01 15:28:00",299.00
"2018-07-01 15:29:00",242.00
"2018-07-01 15:30:00",241.00
"2018-07-01 15:31:00",236.00
"2018-07-01 15:32:00",260.00
"2018-07-01 15:33:00",239.00
"2018-07-01 15:34:00",225.00
"2018-07-01 15:35:00",413.00
"2018-07-01 15:36:00",797.00
"2018-07-01 15:37:00",1132.00
"2018-07-01 15:38:00",1161.00
"2018-07-01 15:39:00",1122.00
"2018-07-01 15:40:00",1239.00
"2018-07-01 15:41:00",304.00
"2018-07-01 15:42:00",278.00
"2018-07-01 15:43:00",831.00
"2018-07-01 15:44:00",431.00
"2018-07-01 15:45:00",238.00
"2018-07-01 15:46:00",231.00
"2018-07-01 15:47:00",708.00
"2018-07-01 15:48:00",530.00
"2018-07-01 15:49:00",725.00
"2018-07-01 15:50:00",475.00
"2018-07-01 15:51:00",474.00
"2018-07-01 15:52:00",226.00
"2018-07-01 15:53:00",254.00
"2018-07-01 15:54:00",265.00
"2018-07-01 15:55:00",244.00
"2018-07-01 15:56:00",590.00
"2018-07-01 15:57:00",1004.00
"2018-07-01 15:58:00",1025.00
"2018-07-01 15:59:00",1020.00
"2018-07-01 16:00:00",899.00
"2018-07-01 16:01:00",252.00
"2018-07-01 16:02:00",472.00
"2018-07-01 16:03:00",848.00
"2018-07-01 16:04:00",268.00
"2018-07-01 16:05:00",259.00
"2018-07-01 16:06:00",253.00
"2018-07-01 16:07:00",1042.00
"2018-07-01 16:08:00",1035.00
"2018-07-01 16:09:00",1113.00
"2018-07-01 16:10:00",1541.00
"2018-07-01 16:11:00",1511.00
"2018-07-01 16:12:00",1921.00
"2018-07-01 16:13:00",450.00
"2018-07-01 16:14:00",705.00
"2018-07-01 16:15:00",1114.00
"2018-07-01 16:16:00",971.00
"2018-07-01 16:17:00",424.00
"2018-07-01 16:18:00",359.00
"2018-07-01 16:19:00",440.00
"2018-07-01 16:20:00",549.00
"2018-07-01 16:21:00",957.00
"2018-07-01 16:22:00",607.00
"2018-07-01 16:23:00",299.00
"2018-07-01 16:24:00",548.00
"2018-07-01 16:25:00",744.00
"2018-07-01 16:26:00",707.00
"2018-07-01 16:27:00",689.00
"2018-07-01 16:28:00",623.00
"2018-07-01 16:29:00",644.00
"2018-07-01 16:30:00",626.00
"2018-07-01 16:31:00",365.00
"2018-07-01 16:32:00",362.00
"2018-07-01 16:33:00",424.00
"2018-07-01 16:34:00",466.00
"2018-07-01 16:35:00",1186.00
"2018-07-01 16:36:00",983.00
"2018-07-01 16:37:00",318.00
"2018-07-01 16:38:00",374.00
"2018-07-01 16:39:00",280.00
"2018-07-01 16:40:00",270.00
"2018-07-01 16:41:00",263.00
"2018-07-01 16:42:00",248.00
"2018-07-01 16:43:00",377.00
"2018-07-01 16:44:00",452.00
"2018-07-01 16:45:00",289.00
"2018-07-01 16:46:00",468.00
"2018-07-01 16:47:00",494.00
"2018-07-01 16:48:00",450.00
"2018-07-01 16:49:00",322.00
"2018-07-01 16:50:00",394.00
"2018-07-01 16:51:00",351.00
"2018-07-01 16:52:00",322.00
"2018-07-01 16:53:00",361.00
"2018-07-01 16:54:00",299.00
"2018-07-01 16:55:00",237.00
"2018-07-01 16:56:00",273.00
"2018-07-01 16:57:00",360.00
"2018-07-01 16:58:00",379.00
"2018-07-01 16:59:00",452.00
"2018-07-01 17:00:00",449.00
"2018-07-01 17:01:00",387.00
"2018-07-01 17:02:00",435.00
"2018-07-01 17:03:00",434.00
"2018-07-01 17:04:00",452.00
"2018-07-01 17:05:00",487.00
"2018-07-01 17:06:00",420.00
"2018-07-01 17:07:00",411.00
"2018-07-01 17:08:00",449.00
"2018-07-01 17:09:00",495.00
"2018-07-01 17:10:00",513.00
"2018-07-01 17:11:00",515.00
"2018-07-01 17:12:00",511.00
"2018-07-01 17:13:00",527.00
"2018-07-01 17:14:00",569.00
"2018-07-01 17:15:00",599.00
"2018-07-01 17:16:00",568.00
"2018-07-01 17:17:00",552.00
"2018-07-01 17:18:00",549.00
"2018-07-01 17:19:00",548.00
"2018-07-01 17:20:00",542.00
"2018-07-01 17:21:00",462.00
"2018-07-01 17:22:00",477.00
"2018-07-01 17:23:00",444.00
"2018-07-01 17:24:00",468.00
"2018-07-01 17:25:00",459.00
"2018-07-01 17:26:00",463.00
"2018-07-01 17:27:00",447.00
"2018-07-01 17:28:00",476.00
"2018-07-01 17:29:00",482.00
"2018-07-01 17:30:00",457.00
"2018-07-01 17:31:00",532.00
"2018-07-01 17:32:00",473.00
"2018-07-01 17:33:00",488.00
"2018-07-01 17:34:00",568.00
"2018-07-01 17:35:00",1816.00
"2018-07-01 17:36:00",1286.00
"2018-07-01 17:37:00",513.00
"2018-07-01 17:38:00",542.00
"2018-07-01 17:39:00",549.00
"2018-07-01 17:40:00",573.00
"2018-07-01 17:41:00",543.00
"2018-07-01 17:42:00",539.00
"2018-07-01 17:43:00",505.00
"2018-07-01 17:44:00",539.00
"2018-07-01 17:45:00",609.00
"2018-07-01 17:46:00",663.00
"2018-07-01 17:47:00",669.00
"2018-07-01 17:48:00",1191.00
"2018-07-01 17:49:00",641.00
"2018-07-01 17:50:00",859.00
"2018-07-01 17:51:00",852.00
"2018-07-01 17:52:00",674.00
"2018-07-01 17:53:00",1308.00
"2018-07-01 17:54:00",1064.00
"2018-07-01 17:55:00",657.00
"2018-07-01 17:56:00",663.00
"2018-07-01 17:57:00",648.00
"2018-07-01 17:58:00",1169.00
"2018-07-01 17:59:00",721.00
"2018-07-01 18:00:00",685.00
"2018-07-01 18:01:00",744.00
"2018-07-01 18:02:00",548.00
"2018-07-01 18:03:00",537.00
"2018-07-01 18:04:00",587.00
"2018-07-01 18:05:00",610.00
"2018-07-01 18:06:00",636.00
"2018-07-01 18:07:00",640.00
"2018-07-01 18:08:00",633.00
"2018-07-01 18:09:00",576.00
"2018-07-01 18:10:00",1178.00
"2018-07-01 18:11:00",589.00
"2018-07-01 18:12:00",534.00
"2018-07-01 18:13:00",542.00
"2018-07-01 18:14:00",850.00
"2018-07-01 18:15:00",1229.00
"2018-07-01 18:16:00",1183.00
"2018-07-01 18:17:00",1222.00
"2018-07-01 18:18:00",1236.00
"2018-07-01 18:19:00",1203.00
"2018-07-01 18:20:00",1213.00
"2018-07-01 18:21:00",1200.00
"2018-07-01 18:22:00",1173.00
"2018-07-01 18:23:00",1247.00
"2018-07-01 18:24:00",1242.00
"2018-07-01 18:25:00",1210.00
"2018-07-01 18:26:00",1219.00
"2018-07-01 18:27:00",1198.00
"2018-07-01 18:28:00",1262.00
"2018-07-01 18:29:00",1319.00
"2018-07-01 18:30:00",1310.00
"2018-07-01 18:31:00",1312.00
"2018-07-01 18:32:00",1197.00
"2018-07-01 18:33:00",1186.00
"2018-07-01 18:34:00",1196.00
"2018-07-01 18:35:00",1167.00
"2018-07-01 18:36:00",1136.00
"2018-07-01 18:37:00",1158.00
"2018-07-01 18:38:00",1236.00
"2018-07-01 18:39:00",1211.00
"2018-07-01 18:40:00",1263.00
"2018-07-01 18:41:00",1295.00
"2018-07-01 18:42:00",1405.00
"2018-07-01 18:43:00",1324.00
"2018-07-01 18:44:00",1240.00
"2018-07-01 18:45:00",1272.00
"2018-07-01 18:46:00",1945.00
"2018-07-01 18:47:00",1130.00
"2018-07-01 18:48:00",2360.00
"2018-07-01 18:49:00",3441.00
"2018-07-01 18:50:00",3430.00
"2018-07-01 18:51:00",3382.00
"2018-07-01 18:52:00",3378.00
"2018-07-01 18:53:00",3341.00
"2018-07-01 18:54:00",3438.00
"2018-07-01 18:55:00",3737.00
"2018-07-01 18:56:00",3709.00
"2018-07-01 18:57:00",3406.00
"2018-07-01 18:58:00",3365.00
"2018-07-01 18:59:00",3396.00
"2018-07-01 19:00:00",3396.00
"2018-07-01 19:01:00",3170.00
"2018-07-01 19:02:00",3294.00
"2018-07-01 19:03:00",3206.00
"2018-07-01 19:04:00",1185.00
"2018-07-01 19:05:00",1216.00
"2018-07-01 19:06:00",3348.00
"2018-07-01 19:07:00",3315.00
"2018-07-01 19:08:00",1355.00
"2018-07-01 19:09:00",1296.00
"2018-07-01 19:10:00",1214.00
"2018-07-01 19:11:00",1111.00
"2018-07-01 19:12:00",1305.00
"2018-07-01 19:13:00",1264.00
"2018-07-01 19:14:00",1355.00
"2018-07-01 19:15:00",1279.00
"2018-07-01 19:16:00",1243.00
"2018-07-01 19:17:00",1262.00
"2018-07-01 19:18:00",1288.00
"2018-07-01 19:19:00",1339.00
"2018-07-01 19:20:00",1253.00
"2018-07-01 19:21:00",1299.00
"2018-07-01 19:22:00",1333.00
"2018-07-01 19:23:00",1257.00
"2018-07-01 19:24:00",2016.00
"2018-07-01 19:25:00",1249.00
"2018-07-01 19:26:00",1322.00
"2018-07-01 19:27:00",821.00
"2018-07-01 19:28:00",622.00
"2018-07-01 19:29:00",601.00
"2018-07-01 19:30:00",600.00
"2018-07-01 19:31:00",584.00
"2018-07-01 19:32:00",572.00
"2018-07-01 19:33:00",553.00
"2018-07-01 19:34:00",552.00
"2018-07-01 19:35:00",524.00
"2018-07-01 19:36:00",3091.00
"2018-07-01 19:37:00",1179.00
"2018-07-01 19:38:00",580.00
"2018-07-01 19:39:00",555.00
"2018-07-01 19:40:00",517.00
"2018-07-01 19:41:00",466.00
"2018-07-01 19:42:00",436.00
"2018-07-01 19:43:00",971.00
"2018-07-01 19:44:00",409.00
"2018-07-01 19:45:00",423.00
"2018-07-01 19:46:00",445.00
"2018-07-01 19:47:00",461.00
"2018-07-01 19:48:00",421.00
"2018-07-01 19:49:00",427.00
"2018-07-01 19:50:00",449.00
"2018-07-01 19:51:00",431.00
"2018-07-01 19:52:00",441.00
"2018-07-01 19:53:00",424.00
"2018-07-01 19:54:00",407.00
"2018-07-01 19:55:00",402.00
"2018-07-01 19:56:00",423.00
"2018-07-01 19:57:00",466.00
"2018-07-01 19:58:00",497.00
"2018-07-01 19:59:00",478.00
"2018-07-01 20:00:00",468.00
"2018-07-01 20:01:00",540.00
"2018-07-01 20:02:00",486.00
"2018-07-01 20:03:00",460.00
"2018-07-01 20:04:00",498.00
"2018-07-01 20:05:00",523.00
"2018-07-01 20:06:00",448.00
"2018-07-01 20:07:00",496.00
"2018-07-01 20:08:00",514.00
"2018-07-01 20:09:00",433.00
"2018-07-01 20:10:00",540.00
"2018-07-01 20:11:00",494.00
"2018-07-01 20:12:00",586.00
"2018-07-01 20:13:00",
"2018-07-01 20:14:00",525.00
"2018-07-01 20:15:00",
"2018-07-01 20:16:00",
"2018-07-01 20:17:00",506.00
"2018-07-01 20:18:00",
"2018-07-01 20:19:00",
"2018-07-01 20:20:00",567.00
"2018-07-01 20:21:00",1149.00
"2018-07-01 20:22:00",588.00
"2018-07-01 20:23:00",612.00
"2018-07-01 20:24:00",564.00
"2018-07-01 20:25:00",568.00
"2018-07-01 20:26:00",526.00
"2018-07-01 20:27:00",516.00
"2018-07-01 20:28:00",522.00
"2018-07-01 20:29:00",619.00
"2018-07-01 20:30:00",598.00
"2018-07-01 20:31:00",621.00
"2018-07-01 20:32:00",625.00
"2018-07-01 20:33:00",625.00
"2018-07-01 20:34:00",644.00
"2018-07-01 20:35:00",653.00
"2018-07-01 20:36:00",660.00
"2018-07-01 20:37:00",588.00
"2018-07-01 20:38:00",565.00
"2018-07-01 20:39:00",599.00
"2018-07-01 20:40:00",585.00
"2018-07-01 20:41:00",616.00
"2018-07-01 20:42:00",623.00
"2018-07-01 20:43:00",628.00
"2018-07-01 20:44:00",666.00
"2018-07-01 20:45:00",719.00
"2018-07-01 20:46:00",984.00
"2018-07-01 20:47:00",1041.00
"2018-07-01 20:48:00",632.00
"2018-07-01 20:49:00",626.00
"2018-07-01 20:50:00",627.00
"2018-07-01 20:51:00",630.00
"2018-07-01 20:52:00",639.00
"2018-07-01 20:53:00",653.00
"2018-07-01 20:54:00",657.00
"2018-07-01 20:55:00",663.00
"2018-07-01 20:56:00",653.00
"2018-07-01 20:57:00",661.00
"2018-07-01 20:58:00",669.00
"2018-07-01 20:59:00",660.00
"2018-07-01 21:00:00",670.00
"2018-07-01 21:01:00",669.00
"2018-07-01 21:02:00",666.00
"2018-07-01 21:03:00",655.00
"2018-07-01 21:04:00",669.00
"2018-07-01 21:05:00",653.00
"2018-07-01 21:06:00",711.00
"2018-07-01 21:07:00",710.00
"2018-07-01 21:08:00",696.00
"2018-07-01 21:09:00",723.00
"2018-07-01 21:10:00",688.00
"2018-07-01 21:11:00",688.00
"2018-07-01 21:12:00",687.00
"2018-07-01 21:13:00",704.00
"2018-07-01 21:14:00",669.00
"2018-07-01 21:15:00",668.00
"2018-07-01 21:16:00",656.00
"2018-07-01 21:17:00",667.00
"2018-07-01 21:18:00",671.00
"2018-07-01 21:19:00",657.00
"2018-07-01 21:20:00",662.00
"2018-07-01 21:21:00",669.00
"2018-07-01 21:22:00",651.00
"2018-07-01 21:23:00",673.00
"2018-07-01 21:24:00",667.00
"2018-07-01 21:25:00",658.00
"2018-07-01 21:26:00",670.00
"2018-07-01 21:27:00",661.00
"2018-07-01 21:28:00",656.00
"2018-07-01 21:29:00",656.00
"2018-07-01 21:30:00",666.00
"2018-07-01 21:31:00",654.00
"2018-07-01 21:32:00",665.00
"2018-07-01 21:33:00",664.00
"2018-07-01 21:34:00",658.00
"2018-07-01 21:35:00",660.00
"2018-07-01 21:36:00",658.00
"2018-07-01 21:37:00",680.00
"2018-07-01 21:38:00",779.00
"2018-07-01 21:39:00",764.00
"2018-07-01 21:40:00",669.00
"2018-07-01 21:41:00",980.00
"2018-07-01 21:42:00",1001.00
"2018-07-01 21:43:00",674.00
"2018-07-01 21:44:00",680.00
"2018-07-01 21:45:00",686.00
"2018-07-01 21:46:00",710.00
"2018-07-01 21:47:00",705.00
"2018-07-01 21:48:00",725.00
"2018-07-01 21:49:00",758.00
"2018-07-01 21:50:00",739.00
"2018-07-01 21:51:00",723.00
"2018-07-01 21:52:00",731.00
"2018-07-01 21:53:00",693.00
"2018-07-01 21:54:00",714.00
"2018-07-01 21:55:00",713.00
"2018-07-01 21:56:00",715.00
"2018-07-01 21:57:00",709.00
"2018-07-01 21:58:00",716.00
"2018-07-01 21:59:00",719.00
"2018-07-01 22:00:00",702.00
"2018-07-01 22:01:00",735.00
"2018-07-01 22:02:00",737.00
"2018-07-01 22:03:00",727.00
"2018-07-01 22:04:00",704.00
"2018-07-01 22:05:00",697.00
"2018-07-01 22:06:00",795.00
"2018-07-01 22:07:00",748.00
"2018-07-01 22:08:00",807.00
"2018-07-01 22:09:00",805.00
"2018-07-01 22:10:00",771.00
"2018-07-01 22:11:00",743.00
"2018-07-01 22:12:00",751.00
"2018-07-01 22:13:00",2130.00
"2018-07-01 22:14:00",2493.00
"2018-07-01 22:15:00",2465.00
"2018-07-01 22:16:00",2469.00
"2018-07-01 22:17:00",2435.00
"2018-07-01 22:18:00",2425.00
"2018-07-01 22:19:00",2438.00
"2018-07-01 22:20:00",2449.00
"2018-07-01 22:21:00",2013.00
"2018-07-01 22:22:00",712.00
"2018-07-01 22:23:00",722.00
"2018-07-01 22:24:00",714.00
"2018-07-01 22:25:00",710.00
"2018-07-01 22:26:00",712.00
"2018-07-01 22:27:00",695.00
"2018-07-01 22:28:00",710.00
"2018-07-01 22:29:00",710.00
"2018-07-01 22:30:00",727.00
"2018-07-01 22:31:00",802.00
"2018-07-01 22:32:00",880.00
"2018-07-01 22:33:00",793.00
"2018-07-01 22:34:00",1770.00
"2018-07-01 22:35:00",1026.00
"2018-07-01 22:36:00",761.00
"2018-07-01 22:37:00",719.00
"2018-07-01 22:38:00",786.00
"2018-07-01 22:39:00",748.00
"2018-07-01 22:40:00",686.00
"2018-07-01 22:41:00",624.00
"2018-07-01 22:42:00",1228.00
"2018-07-01 22:43:00",633.00
"2018-07-01 22:44:00",
"2018-07-01 22:45:00",
"2018-07-01 22:46:00",
"2018-07-01 22:47:00",
"2018-07-01 22:48:00",
"2018-07-01 22:49:00",
"2018-07-01 22:50:00",733.00
"2018-07-01 22:51:00",709.00
"2018-07-01 22:52:00",690.00
"2018-07-01 22:53:00",667.00
"2018-07-01 22:54:00",970.00
"2018-07-01 22:55:00",1217.00
"2018-07-01 22:56:00",614.00
"2018-07-01 22:57:00",616.00
"2018-07-01 22:58:00",632.00
"2018-07-01 22:59:00",671.00
"2018-07-01 23:00:00",676.00
"2018-07-01 23:01:00",670.00
"2018-07-01 23:02:00",806.00
"2018-07-01 23:03:00",691.00
"2018-07-01 23:04:00",718.00
"2018-07-01 23:05:00",708.00
"2018-07-01 23:06:00",648.00
"2018-07-01 23:07:00",641.00
"2018-07-01 23:08:00",664.00
"2018-07-01 23:09:00",657.00
"2018-07-01 23:10:00",660.00
"2018-07-01 23:11:00",646.00
"2018-07-01 23:12:00",669.00
"2018-07-01 23:13:00",657.00
"2018-07-01 23:14:00",802.00
"2018-07-01 23:15:00",781.00
"2018-07-01 23:16:00",771.00
"2018-07-01 23:17:00",703.00
"2018-07-01 23:18:00",1318.00
"2018-07-01 23:19:00",799.00
"2018-07-01 23:20:00",664.00
"2018-07-01 23:21:00",644.00
"2018-07-01 23:22:00",628.00
"2018-07-01 23:23:00",560.00
"2018-07-01 23:24:00",543.00
"2018-07-01 23:25:00",518.00
"2018-07-01 23:26:00",545.00
"2018-07-01 23:27:00",489.00
"2018-07-01 23:28:00",461.00
"2018-07-01 23:29:00",1668.00
"2018-07-01 23:30:00",2055.00
"2018-07-01 23:31:00",2120.00
"2018-07-01 23:32:00",2092.00
"2018-07-01 23:33:00",2047.00
"2018-07-01 23:34:00",2014.00
"2018-07-01 23:35:00",2010.00
"2018-07-01 23:36:00",2064.00
"2018-07-01 23:37:00",2021.00
"2018-07-01 23:38:00",2129.00
"2018-07-01 23:39:00",2179.00
"2018-07-01 23:40:00",484.00
"2018-07-01 23:41:00",438.00
"2018-07-01 23:42:00",445.00
"2018-07-01 23:43:00",439.00
"2018-07-01 23:44:00",444.00
"2018-07-01 23:45:00",496.00
"2018-07-01 23:46:00",459.00
"2018-07-01 23:47:00",354.00
"2018-07-01 23:48:00",
"2018-07-01 23:49:00",911.00
"2018-07-01 23:50:00",652.00
"2018-07-01 23:51:00",355.00
"2018-07-01 23:52:00",367.00
"2018-07-01 23:53:00",
"2018-07-01 23:54:00",
"2018-07-01 23:55:00",
"2018-07-01 23:56:00",
"2018-07-01 23:57:00",
"2018-07-01 23:58:00",
"2018-07-01 23:59:00"
