Last Updated,PV1 Current (A),PV2 Current (A),PV1 Voltage (V),PV2 Voltage (V),Output Current (A),Network Voltage (V),Power Now (W),Exported Power (W),PV1 Input Power (W),PV2 Input Power (W),FAC1 (HZ),Exported energy (kWh),Grid Consumption (kWh),Today's Energy (kWh),Total Energy (kWh)
2018/7/13 4:40:45,0,0,0,248.5,0,241.5,0,0,5,0,0,0,0,1341.1,
2018/7/13 4:45:45,0,0.1,0,220.7,0.5,241.6,14,0,0,29,49.95,0,0,0,1341.1
2018/7/13 4:50:45,0,0.1,0,219.3,0.6,240.5,16,0,0,30,49.95,0,0,0,1341.1
2018/7/13 4:55:45,0,0.1,0,212.3,0.6,240.2,19,0,0,34,49.95,0,0,0,1341.1
2018/7/13 5:00:47,0,0.1,0,210.4,0.6,239.4,24,0,0,38,49.93,0,0,0,1341.1
2018/7/13 5:05:45,0,0.1,0,228.5,0.6,242.5,28,0,0,44,49.89,0,0,0,1341.1
2018/7/13 5:10:45,0,0.2,0,234.2,0.6,244.6,31,0,0,47,49.94,0,0,0,1341.1
2018/7/13 5:10:46,0,0.2,0,234.2,0.6,244.6,31,0,0,47,0,0,0,1341.1,
2018/7/13 5:15:46,0,0.2,0,232.5,0.6,244.4,36,0,0,53,0,0,0,1341.1,
2018/7/13 5:20:45,0,0.2,0,230.6,0.7,245,42,0,0,58,49.94,0,0,0,1341.1
2018/7/13 5:25:45,0,0.2,0,235.3,0.7,244.1,48,0,0,64,49.96,0,0,0,1341.1
2018/7/13 5:30:45,0,0.2,0,233.2,0.7,243,52,0,0,69,49.95,0,0,0,1341.1
2018/7/13 5:35:45,0,0.3,0,233.9,0.7,242.2,56,0,0,74,49.93,0,0,0,1341.1
2018/7/13 5:40:45,0,0.3,0,238.8,0.7,244.6,59,0,0,78,49.94,0,0,0,1341.1
2018/7/13 5:45:45,0,0.3,0,239,0.7,243.7,65,0,0,80,49.93,0,0,0,1341.1
2018/7/13 5:50:45,0,0.3,0,235.3,0.7,243.9,74,0,0,92,49.91,0,0,0,1341.1
2018/7/13 5:55:45,0,0.4,0,236.7,0.7,243.4,82,0,0,100,49.91,0,0,0,1341.1
2018/7/13 6:00:47,0,0.4,0,238.3,0.8,244.4,87,0,0,105,49.94,0,0,0,1341.1
2018/7/13 6:05:45,0,0.4,0,237.2,0.8,245.1,95,0,0,114,49.92,0,0,0,1341.1
2018/7/13 6:10:45,0,0.5,0,236.5,0.8,247,102,0,0,120,49.91,0,0,0,1341.1
2018/7/13 6:15:45,0,0.5,0,239.7,0.8,247.5,106,0,0,125,49.96,0,0,0,1341.1
2018/7/13 6:20:45,0,0.5,0,240.7,0.8,245.3,112,0,0,131,49.97,0,0,0,1341.1
2018/7/13 6:25:45,0,0.5,0,242,0.8,244.4,122,0,0,140,49.97,0,0,0,1341.2
2018/7/13 6:30:45,0,0.6,0,241.4,0.9,245,126,0,0,145,49.98,0,0,0.1,1341.2
2018/7/13 6:35:45,0,0.6,0,241.3,0.9,244.8,136,0,0,154,49.97,0,0,0.1,1341.2
2018/7/13 6:40:45,0,0.7,0,237.8,0.9,244.2,146,0,0,166,49.96,0,0,0.1,1341.2
2018/7/13 6:45:45,0,0.7,0,240.5,0.9,240.9,153,0,0,174,49.96,0,0,0.1,1341.2
2018/7/13 6:50:45,0,0.7,0,242.4,0.9,240.9,159,0,0,180,49.97,0,0,0.1,1341.2
2018/7/13 6:54:52,0,0.7,0,242.8,1,243.2,165,0,0,185,0,0,0.1,1341.2,
2018/7/13 7:04:52,0,0.8,0,241.4,1,242.3,180,0,0,200,0,0,0.1,1341.2,
2018/7/13 7:07:54,0,0.8,0,241.9,1,242.7,180,0,0,201,0,0,0.1,1341.3,
2018/7/13 7:12:54,0,0.8,0,244.7,1,242.1,184,0,0,205,0,0,0.2,1341.3,
2018/7/13 8:16:04,0,1.5,0,241.6,1.6,242.6,348,0,0,374,0,0,0.4,1341.6,
2018/7/13 8:21:04,0,1.5,0,246.2,1.7,243.3,365,0,0,391,0,0,0.5,1341.6,
2018/7/13 8:26:03,0,1.7,0,241.1,1.8,243.7,385,0,0,413,50.05,0,0,0.5,1341.6
2018/7/13 8:31:03,0,1.7,0,243.2,1.9,244.2,406,0,0,435,50.06,0,0,0.5,1341.7
2018/7/13 8:36:06,0,1.9,0,241,1.9,244.5,429,0,0,460,50.05,0,0,0.6,1341.7
2018/7/13 8:41:00,0,2,0,240.5,2,244.2,453,0,0,483,0,0,0.6,1341.7,
2018/7/13 8:46:00,0,2,0,243.7,2,245.1,461,0,0,491,0,0,0.6,1341.8,
2018/7/13 8:48:12,0,2,0,244,2.1,243.6,463,0,0,494,0,0,0.6,1341.8,
2018/7/13 8:53:12,0,2,0,242.6,2.1,244.4,478,0,0,509,0,0,0.7,1341.8,
2018/7/13 8:58:08,0,2.1,0,242.6,2.2,245,491,0,0,522,49.98,0,0,0.7,1341.9
2018/7/13 9:03:16,0,2.1,0,242.1,2.2,245.3,502,0,0,532,50,0,0,0.8,1341.9
2018/7/13 9:06:24,0,2.2,0,242.4,2.3,245,518,0,0,549,0,0,0.8,1341.9,
2018/7/13 9:16:24,0,2.6,0,242.8,2.6,246.7,610,0,0,648,0,0,0.9,1342,
2018/7/13 9:21:24,0,2.8,0,242.3,2.8,246.7,658,0,0,695,0,0,1,1342.1,
2018/7/13 9:26:24,0,2.9,0,229.6,2.7,247.1,643,0,0,679,50,0,0,1,1342.1
2018/7/13 9:31:24,0,2.9,0,241.8,2.8,246.8,668,0,0,706,50.02,0,0,1.1,1342.2
2018/7/13 9:36:24,0,3.2,0,230.2,3,246.5,710,0,0,752,50.03,0,0,1.1,1342.2
2018/7/13 9:41:24,0,2.5,0,239.7,2.5,246.5,578,0,0,613,50.03,0,0,1.2,1342.3
2018/7/13 9:44:10,0,2.2,0,251.3,2.3,245.6,540,0,0,569,0,0,1.2,1342.3,
2018/7/13 9:54:10,0,4.6,0,235.3,4.2,247.5,1031,0,0,1089,0,0,1.3,1342.5,
2018/7/13 9:59:10,0,5.6,0,236.7,5.2,247.4,1262,0,0,1334,50.04,0,0,1.4,1342.6
2018/7/13 10:04:10,0,2.4,0,236.1,2.4,246.2,556,0,0,589,50.02,0,0,1.5,1342.6
2018/7/13 10:09:10,0,2.7,0,229.7,2.5,245.9,592,0,0,624,50.01,0,0,1.5,1342.7
2018/7/13 10:14:11,0,3.1,0,240.5,3,246.5,710,0,0,752,49.99,0,0,1.6,1342.7
2018/7/13 10:19:10,0,2.6,0,237.7,2.5,246.3,588,0,0,621,50.01,0,0,1.6,1342.8
2018/7/13 10:22:59,0,3,0,248.9,3.1,245.8,723,0,0,762,0,0,1.7,1342.8,
2018/7/13 10:27:59,0,3.2,0,239.4,3.1,245.7,746,0,0,787,0,0,1.7,1342.9,
2018/7/13 10:32:59,0,2.8,0,237.5,2.8,245.4,651,0,0,687,50.05,0,0,1.8,1342.9
2018/7/13 10:37:59,0,3.1,0,238.2,3,245.1,721,0,0,762,50.04,0,0,1.9,1343
2018/7/13 10:42:59,0,4.9,0,230,4.5,244.8,1076,0,0,1135,50.05,0,0,1.9,1343.1
2018/7/13 10:47:59,0,3.2,0,237,3.1,246.3,735,0,0,776,50.02,0,0,2,1343.2
2018/7/13 10:53:00,0,3.1,0,236.4,3,245.5,708,0,0,746,50.03,0,0,2.1,1343.2
2018/7/13 10:57:25,0,3.8,0,238.2,3.6,242,864,0,0,913,0,0,2.1,1343.3,
2018/7/13 11:02:25,0,4,0,238.2,3.8,245.2,912,0,0,963,0,0,2.2,1343.3,
2018/7/13 11:07:25,0,3.4,0,239.3,3.3,243.4,777,0,0,819,50.01,0,0,2.3,1343.4
2018/7/13 11:12:25,0,3.4,0,240,3.3,245.5,797,0,0,840,50,0,0,2.3,1343.5
2018/7/13 11:21:38,0,4.2,0,235,3.9,246.3,947,0,0,1000,0,0,2.5,1343.6,
2018/7/13 11:31:38,0,2.9,0,237.4,2.8,244.6,661,0,0,696,0,0,2.6,1343.8,
2018/7/13 11:34:49,0,3,0,238.9,2.9,244.6,683,0,0,718,0,0,2.6,1343.8,
2018/7/13 11:44:49,0,3.3,0,242.3,3.3,239.3,768,0,0,808,0,0,2.8,1343.9,
2018/7/13 11:49:49,0,4,0,231.1,3.8,239.3,891,0,0,940,49.98,0,0,2.9,1344
2018/7/13 11:54:49,0,4,0,234.2,3.8,242.6,896,0,0,947,49.99,0,0,3,1344.1
2018/7/13 11:57:34,0,3.9,0,238.1,3.8,240,892,0,0,945,0,0,3,1344.1,
2018/7/13 12:07:34,0,3.7,0,234.5,3.5,244.5,826,0,0,870,0,0,3.1,1344.3,
2018/7/13 12:12:34,0,3.2,0,236.1,3.1,244.1,723,0,0,762,50.01,0,0,3.2,1344.3
2018/7/13 12:17:34,0,3.2,0,240,3.2,244.5,744,0,0,783,50.01,0,0,3.3,1344.4
2018/7/13 12:22:34,0,3.6,0,236.2,3.6,237.9,821,0,0,866,0,0,3.3,1344.5,
2018/7/13 12:27:34,0,4.1,0,236.6,3.8,246,928,0,0,978,0,0,3.4,1344.5,
2018/7/13 12:32:34,0,3.9,0,234.5,3.7,245.2,875,0,0,921,50.03,0,0,3.5,1344.6
2018/7/13 12:37:39,0,10.1,0,202.2,7.9,245.8,1917,0,0,2047,0,0,3.5,1344.7,
2018/7/13 12:42:39,0,9.7,0,226.5,8.5,247.4,2091,0,0,2215,0,0,3.7,1344.9,
2018/7/13 12:47:35,0,3,0,223.4,2.8,242.7,657,0,0,691,50.02,0,0,3.9,1345
2018/7/13 12:52:35,0,4.3,0,224,3.9,243.6,907,0,0,965,50.03,0,0,3.9,1345.1
2018/7/13 12:57:35,0,3.5,0,237.7,3.4,242.5,809,0,0,850,50.02,0,0,4,1345.1
2018/7/13 13:02:35,0,5.2,0,223,4.7,241.7,1106,0,0,1170,50.04,0,0,4.1,1345.2
2018/7/13 13:07:40,0,10.2,0,226.6,8.9,245.3,2186,0,0,2315,0,0,4.2,1345.4,
2018/7/13 13:12:40,0,5.3,0,247.5,5.2,242,1202,0,0,1322,0,0,4.3,1345.5,
2018/7/13 13:17:35,0,11.5,0,228.1,10.1,248.1,2491,0,0,2640,50.01,0,0,4.4,1345.6
2018/7/13 13:22:35,0,4.8,0,244.6,4.6,245.8,1112,0,0,1186,50.03,0,0,4.6,1345.7
2018/7/13 13:27:35,0,4.8,0,224.5,4.3,245.7,1033,0,0,1086,49.97,0,0,4.6,1345.8
2018/7/13 13:32:35,0,3.8,0,229.6,3.6,244.7,852,0,0,896,49.95,0,0,4.8,1345.9
2018/7/13 13:37:35,0,4.7,0,231.2,4.3,244.8,1039,0,0,1090,49.97,0,0,4.8,1346
2018/7/13 13:42:35,0,4.3,0,223.5,3.8,245.3,926,0,0,971,50,0,0,5,1346.1
2018/7/13 13:47:39,0,3.5,0,225.3,3.2,245.3,755,0,0,791,50,0,0,5,1346.2
2018/7/13 13:52:37,0,2.7,0,230.5,2.6,244.1,608,0,0,639,50,0,0,5.2,1346.3
2018/7/13 13:57:35,0,4.5,0,208.2,3.7,245.1,877,0,0,941,50,0,0,5.2,1346.4
2018/7/13 14:02:36,0,11,0,224.9,9.6,246.8,2349,0,0,2491,49.97,0,0,5.3,1346.5
2018/7/13 14:07:35,0,2.2,0,229.5,2.2,243.9,499,0,0,526,49.98,0,0,5.4,1346.6
2018/7/13 14:12:35,0,2.5,0,234,2.5,240,572,0,0,603,49.97,0,0,5.5,1346.6
2018/7/13 14:17:35,0,2.7,0,207.1,2.4,240.6,543,0,0,571,49.99,0,0,5.5,1346.7
2018/7/13 14:22:35,0,2.9,0,240.7,2.9,240.7,664,0,0,702,49.98,0,0,5.6,1346.7
2018/7/13 14:27:38,0,2.4,0,235.7,2.4,240.2,544,0,0,573,49.97,0,0,5.6,1346.8
2018/7/13 14:32:36,0,3.5,0,243.8,3.5,239.6,818,0,0,856,49.99,0,0,5.7,1346.8
2018/7/13 14:37:35,0,6.9,0,241,6.6,244.7,1594,0,0,1686,49.97,0,0,5.7,1346.9
2018/7/13 14:42:37,0,9.9,0,226.5,8.7,244.9,2129,0,0,2255,49.96,0,0,5.9,1347.1
2018/7/13 14:47:35,0,2.7,0,228,2.5,240.4,584,0,0,619,49.96,0,0,6,1347.2
2018/7/13 14:52:36,0,3.6,0,216.3,3.2,242.9,744,0,0,783,49.95,0,0,6.1,1347.3
2018/7/13 14:57:35,0,3.4,0,233.4,3.3,242.8,777,0,0,815,49.94,0,0,6.3,1347.4
2018/7/13 15:02:37,0,10.5,0,227.5,9.3,245.3,2268,0,0,2405,49.95,0,0,6.3,1347.5
2018/7/13 15:07:36,0,10.1,0,223.7,8.8,244.9,2151,0,0,2279,0,0,6.5,1347.7,
2018/7/13 15:12:35,0,10,0,218.1,8.5,245,2064,0,0,2190,0,0,6.7,1347.9,
2018/7/13 15:17:35,0,2.9,0,223.2,2.8,241.1,632,0,0,665,0,0,6.8,1348,
2018/7/13 15:22:37,0,3,0,231.8,2.8,245.3,677,0,0,710,49.91,0,0,6.9,1348
2018/7/13 15:27:36,0,3.1,0,231,2.9,245.6,687,0,0,722,49.92,0,0,7,1348.1
2018/7/13 15:32:38,0,2.4,0,239.2,2.4,245.6,549,0,0,577,49.91,0,0,7.1,1348.2
2018/7/13 15:37:36,0,2.8,0,242.6,2.8,245.3,650,0,0,683,49.9,0,0,7.1,1348.2
2018/7/13 15:42:36,0,5.6,0,235.6,5.2,246.1,1227,0,0,1332,49.97,0,0,7.2,1348.3
2018/7/13 15:47:36,0,3.4,0,246.5,3.4,243.8,773,0,0,857,49.98,0,0,7.2,1348.4
2018/7/13 15:52:36,0,2.2,0,242.4,2.3,245.3,520,0,0,542,50,0,0,7.3,1348.5
2018/7/13 15:57:36,0,8.1,0,229.8,7.2,245.4,1770,0,0,1870,0,0,7.4,1348.6,
2018/7/13 16:02:36,0,4.1,0,243.3,4,242.8,1034,0,0,1044,0,0,7.5,1348.7,
2018/7/13 16:07:36,0,7.8,0,192.2,5.9,243.4,1392,0,0,1510,49.97,0,0,7.6,1348.8
2018/7/13 16:12:40,0,7.8,0,225.6,6.9,242.9,1681,0,0,1776,49.97,0,0,7.8,1348.9
2018/7/13 16:17:36,0,2.6,0,202.1,2.2,240.9,517,0,0,528,0,0,7.9,1349,
2018/7/13 16:22:36,0,7.4,0,224.9,6.5,244.1,1581,0,0,1669,0,0,8,1349.1,
2018/7/13 16:27:36,0,6.5,0,212.3,5.5,245.6,1316,0,0,1401,50.03,0,0,8.1,1349.3
2018/7/13 16:32:36,0,7,0,223.5,6.1,245.1,1482,0,0,1566,50.03,0,0,8.2,1349.4
2018/7/13 16:37:36,0,7.1,0,222.9,6.2,245.8,1509,0,0,1593,0,0,8.3,1349.5,
2018/7/13 16:42:36,0,6.6,0,224.9,5.8,245.6,1423,0,0,1503,0,0,8.5,1349.6,
2018/7/13 16:47:36,0,6.5,0,225,5.8,245.7,1400,0,0,1478,50.02,0,0,8.6,1349.8
2018/7/13 16:52:36,0,6.3,0,228.7,5.6,244.8,1368,0,0,1443,50.02,0,0,8.7,1349.9
2018/7/13 16:57:42,0,5.2,0,242.9,5,245.8,1208,0,0,1272,50.03,0,0,8.8,1350
2018/7/13 17:02:36,0,6.2,0,214.8,5.2,246,1268,0,0,1334,50.02,0,0,8.9,1350.1
2018/7/13 17:07:38,0,6.1,0,208.3,5,245.7,1220,0,0,1287,49.99,0,0,9,1350.2
2018/7/13 17:12:36,0,5.7,0,206.7,4.7,245.4,1130,0,0,1193,49.98,0,0,9.1,1350.3
2018/7/13 17:17:41,0,3,0,235.8,2.9,244.8,678,0,0,708,49.99,0,0,9.2,1350.4
2018/7/13 17:22:36,0,5.4,0,198.8,4.4,241.2,1036,0,0,1094,50,0,0,9.3,1350.4
2018/7/13 17:27:38,0,2.4,0,226.3,2.4,240.1,540,0,0,566,50,0,0,9.4,1350.5
2018/7/13 17:32:36,0,0.7,0,244.9,1,240.5,165,0,0,177,49.99,0,0,9.4,1350.5
2018/7/13 17:37:36,0,0.7,0,243.3,1,241,172,0,0,186,49.99,0,0,9.4,1350.5
2018/7/13 17:42:39,0,0.7,0,244.1,1,241,167,0,0,178,50.01,0,0,9.4,1350.5
2018/7/13 17:47:36,0,0.7,0,256.6,1,240.1,175,0,0,187,0,0,9.4,1350.6,
2018/7/13 17:52:36,0,0.9,0,251.8,1.2,240.2,210,0,0,229,0,0,9.5,1350.6,
2018/7/13 17:57:37,0,1,0,240.6,1.2,244.6,225,0,0,242,50.01,0,0,9.5,1350.6
2018/7/13 18:02:36,0,0.8,0,251.1,1.1,242.1,197,0,0,212,49.99,0,0,9.5,1350.6
2018/7/13 18:07:37,0,0.7,0,253.1,1,240.5,163,0,0,177,50,0,0,9.5,1350.6
2018/7/13 18:12:42,0,0.5,0,260.2,0.9,237.3,136,0,0,153,49.98,0,0,9.5,1350.6
2018/7/13 18:17:37,0,0.5,0,261.8,0.9,244.1,126,0,0,136,0,0,9.5,1350.6,
2018/7/13 18:22:43,0,0.5,0,247.4,0.9,244.3,115,0,0,129,49.96,0,0,9.5,1350.7
2018/7/13 18:27:37,0,0.5,0,249.9,0.9,244.5,119,0,0,131,50,0,0,9.6,1350.7
2018/7/13 18:32:38,0,0.6,0,250.1,0.9,245.9,138,0,0,151,50.01,0,0,9.6,1350.7
2018/7/13 18:37:37,0,0.8,0,249.3,1.1,246.7,207,0,0,223,50.01,0,0,9.6,1350.7
2018/7/13 18:42:37,0,0.9,0,246.9,1.2,245.9,217,0,0,237,50.02,0,0,9.6,1350.7
2018/7/13 18:47:37,0,0.9,0,253.8,1.2,244.7,223,0,0,243,50.03,0,0,9.6,1350.7
2018/7/13 18:52:37,0,0.9,0,254.3,1.2,245,221,0,0,241,50.03,0,0,9.6,1350.7
2018/7/13 18:57:37,0,0.9,0,252.5,1.2,242.6,219,0,0,238,50.04,0,0,9.6,1350.8
2018/7/13 19:02:37,0,0.8,0,248.5,1.1,243,200,0,0,217,50.06,0,0,9.7,1350.8
2018/7/13 19:07:37,0,0.6,0,245.4,0.9,242.5,136,0,0,149,50.07,0,0,9.7,1350.8
2018/7/13 19:12:37,0,0.4,0,244.1,0.8,242.7,102,0,0,117,50.06,0,0,9.7,1350.8
2018/7/13 19:17:37,0,0.3,0,244,0.8,244.8,82,0,0,94,50.04,0,0,9.7,1350.8
2018/7/13 19:22:44,0,0.3,0,242.2,0.7,242.9,65,0,0,79,50.02,0,0,9.7,1350.8
2018/7/13 19:27:37,0,0.3,0,242.1,0.7,243.9,59,0,0,75,50.01,0,0,9.7,1350.8
2018/7/13 19:32:41,0,0.2,0,242.4,0.7,243.7,54,0,0,69,50.01,0,0,9.7,1350.8
2018/7/13 19:37:37,0,0.2,0,237.4,0.7,243.7,51,0,0,63,50.01,0,0,9.7,1350.8
2018/7/13 20:14:16,0,0.1,0,235.8,0.6,242.1,30,0,0,44,0,0,9.8,1350.9,
2018/7/13 20:24:16,0,0.1,0,228.8,0.6,242.2,21,0,0,32,0,0,9.8,1350.9,
2018/7/13 20:34:16,0,0.1,0,208.3,0.6,241.5,15,0,0,26,0,0,9.8,1350.9,
2018/7/13 20:44:16,0,0.1,0,200.8,0.6,241.4,10,0,0,22,0,0,9.8,1350.9,
2018/7/13 20:54:16,0,0,0,197.1,0.6,241.7,6,0,0,16,0,0,9.8,1350.9,
2018/7/13 21:04:16,0,0,0,207.3,0.5,240.2,4,0,0,15,0,0,9.8,1350.9,
2018/7/13 21:09:16,0,0,0,195.7,0.6,241.7,4,0,0,15,0,0,9.8,1350.9,
2018/7/13 21:11:27,0,0,0,185.5,0.6,240.6,4,0,0,14,0,0,9.8,1350.9,
2018/7/13 21:21:27,0,0,0,134.5,0.6,240.9,5,0,0,15,0,0,9.8,1350.9,
2018/7/14 4:06:01,0,0,0,81.2,0.4,244,0,0,5,0,49.99,0,0,0,1350.9
2018/7/14 4:11:01,0,0,0,90.8,0.4,244.6,0,0,5,0,49.95,0,0,0,1350.9
2018/7/14 4:16:01,0,0,0,89.6,0.4,245.4,0,0,5,0,49.94,0,0,0,1350.9
2018/7/14 4:16:05,0,0,0,89.6,0.4,245.4,0,0,5,0,0,0,0,1350.9,
2018/7/14 4:21:05,0,0,0,85.3,0.4,245.6,0,0,5,0,0,0,0,1350.9,
2018/7/14 4:26:01,0,0,0,141.7,0.4,245.1,0,0,5,0,0,0,0,1350.9,
2018/7/14 4:31:01,0,0,0,211.8,0.4,245.6,0,0,5,0,49.96,0,0,0,1350.9
2018/7/14 4:36:01,0,0,0,164.2,0.4,245.6,0,0,5,0,49.96,0,0,0,1350.9
2018/7/14 4:41:02,0,0.1,0,198.6,0.6,245.1,13,0,0,27,49.95,0,0,0,1350.9
2018/7/14 4:46:04,0,0.1,0,199.6,0.6,245.1,15,0,0,30,49.98,0,0,0,1350.9
2018/7/14 4:51:02,0,0.1,0,210.3,0.6,244.7,19,0,0,33,49.96,0,0,0,1350.9
2018/7/14 4:56:02,0,0.1,0,226.2,0.6,245.2,21,0,0,37,0,0,0,1350.9,
2018/7/14 5:01:02,0,0.1,0,227,0.6,244.5,24,0,0,40,49.93,0,0,0,1350.9
2018/7/14 5:01:06,0,0.1,0,227,0.6,244.5,24,0,0,40,0,0,0,1350.9,
2018/7/14 5:06:06,0,0.1,0,237.1,0.6,244.2,27,0,0,45,0,0,0,1350.9,
2018/7/14 5:11:02,0,0.2,0,237.3,0.7,243.9,31,0,0,49,49.93,0,0,0,1350.9
2018/7/14 5:16:02,0,0.2,0,237.1,0.7,243.8,32,0,0,50,49.91,0,0,0,1350.9
2018/7/14 5:21:04,0,0.2,0,243.2,0.7,243.4,38,0,0,55,49.96,0,0,0,1350.9
2018/7/14 5:26:02,0,0.2,0,244.9,0.7,243.2,43,0,0,61,0,0,0,1350.9,
2018/7/14 5:31:02,0,0.2,0,242.5,0.7,244.2,47,0,0,65,49.93,0,0,0,1350.9
2018/7/14 5:36:02,0,0.2,0,247.5,0.7,243.9,54,0,0,72,49.94,0,0,0,1350.9
2018/7/14 5:41:02,0,0.3,0,248.3,0.7,242.8,58,0,0,78,49.94,0,0,0,1350.9
2018/7/14 5:46:02,0,0.3,0,248.5,0.7,240.5,63,0,0,83,49.97,0,0,0,1350.9
2018/7/14 5:51:03,0,0.3,0,254.9,0.8,239.6,69,0,0,87,49.99,0,0,0,1350.9
2018/7/14 5:56:04,0,0.4,0,253.6,0.8,242.8,104,0,0,123,50,0,0,0,1350.9
2018/7/14 6:01:03,0,0.4,0,254.1,0.8,241.5,106,0,0,126,0,0,0,1350.9,
2018/7/14 6:06:02,0,0.4,0,253.4,0.8,242.2,100,0,0,120,49.96,0,0,0,1350.9
2018/7/14 6:11:08,0,0.4,0,253.5,0.8,243.2,87,0,0,104,49.97,0,0,0,1350.9
2018/7/14 6:16:05,0,0.4,0,250,0.8,243.1,100,0,0,119,49.99,0,0,0,1350.9
2018/7/14 6:26:02,0,0.6,0,255.1,0.9,242.5,139,0,0,157,0,0,0,1351,
2018/7/14 6:31:04,0,0.6,0,253.7,1,242.7,148,0,0,168,50,0,0,0.1,1351
2018/7/14 6:36:02,0,0.7,0,257.2,1,243.3,165,0,0,182,50,0,0,0.1,1351
2018/7/14 6:41:03,0,0.7,0,255.2,1.1,241.9,179,0,0,196,50,0,0,0.1,1351
2018/7/14 6:46:06,0,0.7,0,247,1.1,241.7,175,0,0,196,0,0,0.1,1351,
2018/7/14 6:56:06,0,0.7,0,248.1,1,241.2,176,0,0,195,0,0,0.1,1351,
2018/7/14 7:01:02,0,0.6,0,247.5,1,245.9,147,0,0,165,49.99,0,0,0.1,1351.1
2018/7/14 7:06:02,0,0.6,0,246.8,1,245,153,0,0,172,49.96,0,0,0.2,1351.1
2018/7/14 7:11:10,0,0.7,0,247.9,1.1,245.3,177,0,0,195,49.97,0,0,0.2,1351.1
2018/7/14 7:16:05,0,0.8,0,241.7,1.1,244.9,189,0,0,208,0,0,0.2,1351.1,
2018/7/14 7:21:04,0,0.8,0,243.4,1.1,243.7,194,0,0,214,49.96,0,0,0.2,1351.1
2018/7/14 7:26:02,0,0.9,0,239.5,1.1,243.2,200,0,0,218,50,0,0,0.2,1351.1
2018/7/14 7:31:03,0,0.9,0,240.9,1.1,240.8,202,0,0,225,0,0,0.2,1351.1,
2018/7/14 7:36:03,0,0.8,0,247.6,1.1,241.5,192,0,0,208,50,0,0,0.2,1351.2
2018/7/14 7:41:03,0,0.8,0,244.2,1.1,241.4,185,0,0,202,50.03,0,0,0.3,1351.2
2018/7/14 7:46:03,0,1,0,247.8,1.2,245.2,236,0,0,256,49.99,0,0,0.3,1351.2
2018/7/14 7:51:03,0,1.3,0,257.6,1.6,243.7,342,0,0,360,50.01,0,0,0.3,1351.2
2018/7/14 7:56:03,0,1.2,0,247,1.5,245.4,289,0,0,312,0,0,0.3,1351.2,
2018/7/14 8:01:03,0,1.1,0,242.1,1.4,244.4,267,0,0,289,0,0,0.3,1351.3,
2018/7/14 8:06:03,0,0.8,0,241.8,1.1,245.1,184,0,0,201,0,0,0.4,1351.3,
2018/7/14 8:11:04,0,1.1,0,240.2,1.3,243.7,258,0,0,278,0,0,0.4,1351.3,
2018/7/14 8:21:04,0,1.4,0,244.8,1.6,243.9,329,0,0,352,0,0,0.4,1351.3,
2018/7/14 8:26:05,0,1.7,0,243.6,1.8,244.1,391,0,0,416,50.01,0,0,0.5,1351.4
2018/7/14 8:31:06,0,2.1,0,247.8,2.3,244.2,510,0,0,542,50.02,0,0,0.5,1351.4
2018/7/14 8:36:04,0,2,0,244.7,2.2,245.4,482,0,0,510,50.02,0,0,0.5,1351.5
2018/7/14 8:41:04,0,1.8,0,246.1,2,244.6,438,0,0,466,50.02,0,0,0.6,1351.5
2018/7/14 8:46:08,0,1.8,0,245.4,2,246.5,437,0,0,464,50.02,0,0,0.6,1351.5
2018/7/14 8:51:04,0,1.9,0,246.5,2.1,245.5,452,0,0,480,0,0,0.6,1351.6,
2018/7/14 8:56:06,0,2.2,0,246.6,2.3,245.4,525,0,0,558,50.02,0,0,0.7,1351.6
2018/7/14 9:01:04,0,2.1,0,247.3,2.2,244.5,500,0,0,533,50.02,0,0,0.7,1351.7
2018/7/14 9:06:04,0,2.2,0,246.2,2.3,245.1,515,0,0,547,50,0,0,0.8,1351.7
2018/7/14 9:11:04,0,2.2,0,244.2,2.3,244.5,522,0,0,554,50.02,0,0,0.8,1351.7
2018/7/14 9:11:09,0,2.2,0,244.2,2.3,244.5,522,0,0,554,0,0,0.8,1351.7,
2018/7/14 9:16:09,0,2.4,0,243.8,2.4,245.7,558,0,0,592,0,0,0.9,1351.8,
2018/7/14 9:21:05,0,2.9,0,239.3,2.9,246.2,677,0,0,717,0,0,0.9,1351.8,
2018/7/14 9:26:05,0,2.8,0,244.8,2.8,246.2,656,0,0,695,0,0,1,1351.9,
2018/7/14 9:31:09,0,2.6,0,243.1,2.6,245.8,609,0,0,645,50.03,0,0,1,1352
2018/7/14 9:36:05,0,3.2,0,240.2,3.2,245.9,726,0,0,784,50.02,0,0,1.1,1352
2018/7/14 9:41:05,0,2.1,0,248.1,2.2,245.4,496,0,0,522,0,0,1.1,1352.1,
2018/7/14 9:46:11,0,1.9,0,246.3,2,244.7,448,0,0,475,0,0,1.2,1352.1,
2018/7/14 9:51:05,0,1.5,0,246.7,1.7,243.4,361,0,0,381,0,0,1.2,1352.1,
2018/7/14 9:56:13,0,1.9,0,245.9,2,245.4,444,0,0,471,49.98,0,0,1.2,1352.2
2018/7/14 10:01:05,0,1.7,0,247.7,1.9,244.3,404,0,0,427,49.97,0,0,1.3,1352.2
2018/7/14 10:06:05,0,1.8,0,245.9,1.9,242.4,422,0,0,448,49.96,0,0,1.3,1352.2
